日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20240930,5125,ファインズ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5126,ポーターズ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5129,ＦＩＸＥＲ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5130,ヒロホールディングス,PRO Market,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5131,リンカーズ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5132,ｐｌｕｓｚｅｒｏ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5133,テリロジーホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5134,ＰＯＰＥＲ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5135,ＡＩＲ－Ｕ,PRO Market,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5136,ｔｒｉｐｌａ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5137,スマートドライブ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5138,Ｒｅｂａｓｅ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5139,オープンワーク,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5142,アキレス,プライム（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240930,5161,西川ゴム工業,スタンダード（内国株式）,3350,ゴム製品,6,自動車・輸送機,-,-
20240930,5162,朝日ラバー,スタンダード（内国株式）,3350,ゴム製品,6,自動車・輸送機,-,-
20240930,5184,ニチリン,スタンダード（内国株式）,3350,ゴム製品,6,自動車・輸送機,-,-
20240930,5185,フコク,プライム（内国株式）,3350,ゴム製品,6,自動車・輸送機,7,TOPIX Small 2
20240930,5186,ニッタ,プライム（内国株式）,3350,ゴム製品,6,自動車・輸送機,7,TOPIX Small 2
20240930,5187,クリエートメディック,スタンダード（内国株式）,3750,精密機器,9,電機・精密,7,TOPIX Small 2
20240930,5189,櫻護謨,スタンダード（内国株式）,3350,ゴム製品,6,自動車・輸送機,-,-
20240930,5191,住友理工,プライム（内国株式）,3350,ゴム製品,6,自動車・輸送機,7,TOPIX Small 2
20240930,5192,三ツ星ベルト,プライム（内国株式）,3350,ゴム製品,6,自動車・輸送機,6,TOPIX Small 1
20240930,5194,相模ゴム工業,スタンダード（内国株式）,3350,ゴム製品,6,自動車・輸送機,-,-
20240930,5195,バンドー化学,プライム（内国株式）,3350,ゴム製品,6,自動車・輸送機,7,TOPIX Small 2
20240930,5199,不二ラテックス,スタンダード（内国株式）,3350,ゴム製品,6,自動車・輸送機,-,-
20240930,5201,ＡＧＣ,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,4,TOPIX Mid400
20240930,5202,日本板硝子,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,6,TOPIX Small 1
20240930,5204,石塚硝子,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
20240930,5208,有沢製作所,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
20240930,5210,日本山村硝子,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
20240930,5214,日本電気硝子,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,4,TOPIX Mid400
20240930,5216,倉元製作所,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5218,オハラ,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
20240930,5232,住友大阪セメント,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,4,TOPIX Mid400
20240930,5233,太平洋セメント,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,4,TOPIX Mid400
20240930,5237,ノザワ,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5241,日本オーエー研究所,PRO Market,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5242,アイズ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5243,ｎｏｔｅ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5244,ｊｉｇ．ｊｐ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5246,ＥＬＥＭＥＮＴＳ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5247,ＢＴＭ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5248,テクノロジーズ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5249,あさかわシステムズ,PRO Market,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5250,プライム・ストラテジー,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5251,ウイズ・ワン,PRO Market,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5252,日本ナレッジ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5253,カバー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5254,Ａｒｅｎｔ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5255,モンスターラボホールディングス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5256,Ｆｕｓｉｃ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5257,ノバシステム,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5258,トランザクション・メディア・ネットワークス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5259,ＢＢＤイニシアティブ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,5261,リソルホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20240930,5262,日本ヒューム,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
20240930,5268,旭コンクリート工業,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5269,日本コンクリート工業,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
20240930,5271,トーヨーアサノ,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5273,三谷セキサン,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
20240930,5277,スパンクリートコーポレーション,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5279,日本興業,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5280,ヨシコン,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20240930,5282,ジオスター,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5283,高見澤,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,5284,ヤマウホールディングス,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5285,ヤマックス,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5287,イトーヨーギョー,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5288,アジアパイルホールディングス,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
20240930,5290,ベルテクスコーポレーション,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5301,東海カーボン,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,4,TOPIX Mid400
20240930,5302,日本カーボン,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,6,TOPIX Small 1
20240930,5304,ＳＥＣカーボン,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5310,東洋炭素,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,6,TOPIX Small 1
20240930,5331,ノリタケ,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,6,TOPIX Small 1
20240930,5332,ＴＯＴＯ,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,4,TOPIX Mid400
20240930,5333,日本碍子,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,4,TOPIX Mid400
20240930,5334,日本特殊陶業,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,4,TOPIX Mid400
20240930,5337,ダントーホールディングス,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
20240930,5341,ＡＳＡＨＩ　ＥＩＴＯホールディングス,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5344,ＭＡＲＵＷＡ,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,6,TOPIX Small 1
20240930,5351,品川リフラクトリーズ,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
20240930,5352,黒崎播磨,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,6,TOPIX Small 1
20240930,5355,日本坩堝,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5356,美濃窯業,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5357,ヨータイ,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
20240930,5363,東京窯業,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
20240930,5367,ニッカトー,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
20240930,5368,日本インシュレーション,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5380,新東,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5381,Ｍｉｐｏｘ,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5384,フジミインコーポレーテッド,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,6,TOPIX Small 1
20240930,5386,鶴弥,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
20240930,5388,クニミネ工業,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
20240930,5391,エーアンドエーマテリアル,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
20240930,5393,ニチアス,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,6,TOPIX Small 1
20240930,5395,理研コランダム,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,-,-
